,id,Datum,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year,Product_type,Year,Date,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,day_of_week_enc_1,day_of_week_enc_2,day_of_week_enc_3,day_of_week_enc_4,day_of_week_enc_5,day_of_week_enc_6,day_of_week_enc_7,month_April,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,Produktgruppe_enc
6882,1703285,2017-03-28,249.305527280316,0.0,13.875,7.0,0.0,0.0,1,87,Tuesday,2017,13,1,0,0,0,0,0,31,4,0,Cake,2017,2017-03-28,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5
6879,1703282,2017-03-28,301.988407159166,0.0,13.875,7.0,0.0,0.0,1,87,Tuesday,2017,13,1,0,0,0,0,0,31,4,0,Roles,2017,2017-03-28,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
6886,1703294,2017-03-29,80.1827950388481,8.0,10.0,13.0,21.0,0.0,2,88,Wednesday,2017,13,1,0,0,0,0,0,31,5,0,Pastry,2017,2017-03-29,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4
6887,1703295,2017-03-29,193.830407363375,8.0,10.0,13.0,21.0,0.0,2,88,Wednesday,2017,13,1,0,0,0,0,0,31,5,0,Cake,2017,2017-03-29,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5
6884,1703292,2017-03-29,283.901062102534,8.0,10.0,13.0,21.0,0.0,2,88,Wednesday,2017,13,1,0,0,0,0,0,31,5,0,Roles,2017,2017-03-29,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
6885,1703293,2017-03-29,115.381551439348,8.0,10.0,13.0,21.0,0.0,2,88,Wednesday,2017,13,1,0,0,0,0,0,31,5,0,Croissant,2017,2017-03-29,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
6883,1703291,2017-03-29,141.002747009982,8.0,10.0,13.0,21.0,0.0,2,88,Wednesday,2017,13,1,0,0,0,0,0,31,5,0,Bread,2017,2017-03-29,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
6892,1703305,2017-03-30,167.77991292989,7.0,16.0,12.0,61.0,0.0,3,89,Thursday,2017,13,1,0,0,0,0,0,31,5,0,Cake,2017,2017-03-30,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5
6889,1703302,2017-03-30,258.352530429171,7.0,16.0,12.0,61.0,0.0,3,89,Thursday,2017,13,1,0,0,0,0,0,31,5,0,Roles,2017,2017-03-30,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
6891,1703304,2017-03-30,72.0581071717604,7.0,16.0,12.0,61.0,0.0,3,89,Thursday,2017,13,1,0,0,0,0,0,31,5,0,Pastry,2017,2017-03-30,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4
6888,1703301,2017-03-30,151.539022676893,7.0,16.0,12.0,61.0,0.0,3,89,Thursday,2017,13,1,0,0,0,0,0,31,5,0,Bread,2017,2017-03-30,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
6890,1703303,2017-03-30,115.063014487946,7.0,16.0,12.0,61.0,0.0,3,89,Thursday,2017,13,1,0,0,0,0,0,31,5,0,Croissant,2017,2017-03-30,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
6899,1704012,2017-04-01,400.922478349418,2.0,15.75,7.0,0.0,0.0,5,91,Saturday,2017,13,2,1,1,0,0,0,30,1,0,Roles,2017,2017-04-01,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2
6900,1704013,2017-04-01,211.755833640533,2.0,15.75,7.0,0.0,0.0,5,91,Saturday,2017,13,2,1,1,0,0,0,30,1,0,Croissant,2017,2017-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3
6901,1704014,2017-04-01,105.327884180599,2.0,15.75,7.0,0.0,0.0,5,91,Saturday,2017,13,2,1,1,0,0,0,30,1,0,Pastry,2017,2017-04-01,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4
6898,1704011,2017-04-01,224.207429968001,2.0,15.75,7.0,0.0,0.0,5,91,Saturday,2017,13,2,1,1,0,0,0,30,1,0,Bread,2017,2017-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
6902,1704015,2017-04-01,264.587214218339,2.0,15.75,7.0,0.0,0.0,5,91,Saturday,2017,13,2,1,1,0,0,0,30,1,0,Cake,2017,2017-04-01,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,5
6903,1704021,2017-04-02,90.4108850533697,2.0,13.375,13.0,0.0,0.0,6,92,Sunday,2017,13,2,1,0,0,0,0,30,1,0,Bread,2017,2017-04-02,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1
6907,1704025,2017-04-02,219.222337561653,2.0,13.375,13.0,0.0,0.0,6,92,Sunday,2017,13,2,1,0,0,0,0,30,1,0,Cake,2017,2017-04-02,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,5
6905,1704023,2017-04-02,188.064263906535,2.0,13.375,13.0,0.0,0.0,6,92,Sunday,2017,13,2,1,0,0,0,0,30,1,0,Croissant,2017,2017-04-02,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3
6904,1704022,2017-04-02,432.301825932669,2.0,13.375,13.0,0.0,0.0,6,92,Sunday,2017,13,2,1,0,0,0,0,30,1,0,Roles,2017,2017-04-02,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2
6906,1704024,2017-04-02,158.564600534337,2.0,13.375,13.0,0.0,0.0,6,92,Sunday,2017,13,2,1,0,0,0,0,30,1,0,Pastry,2017,2017-04-02,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,4
6916,1704044,2017-04-04,103.705254020785,2.0,12.625,8.0,0.0,0.0,1,94,Tuesday,2017,14,2,0,0,0,0,0,30,1,0,Pastry,2017,2017-04-04,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4
6914,1704042,2017-04-04,281.892523822351,2.0,12.625,8.0,0.0,0.0,1,94,Tuesday,2017,14,2,0,0,0,0,0,30,1,0,Roles,2017,2017-04-04,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
6915,1704043,2017-04-04,144.48225784655,2.0,12.625,8.0,0.0,0.0,1,94,Tuesday,2017,14,2,0,0,0,0,0,30,1,0,Croissant,2017,2017-04-04,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
6913,1704041,2017-04-04,167.875773750993,2.0,12.625,8.0,0.0,0.0,1,94,Tuesday,2017,14,2,0,0,0,0,0,30,1,0,Bread,2017,2017-04-04,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
6917,1704045,2017-04-04,219.879218705795,2.0,12.625,8.0,0.0,0.0,1,94,Tuesday,2017,14,2,0,0,0,0,0,30,1,0,Cake,2017,2017-04-04,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
6918,1704051,2017-04-05,98.318686836073,5.0,9.875,18.0,21.0,0.0,2,95,Wednesday,2017,14,2,0,0,0,0,0,30,1,0,Bread,2017,2017-04-05,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
6922,1704055,2017-04-05,227.038400118995,5.0,9.875,18.0,21.0,0.0,2,95,Wednesday,2017,14,2,0,0,0,0,0,30,1,0,Cake,2017,2017-04-05,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
6919,1704052,2017-04-05,250.769371674356,5.0,9.875,18.0,21.0,0.0,2,95,Wednesday,2017,14,2,0,0,0,0,0,30,1,0,Roles,2017,2017-04-05,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
6920,1704053,2017-04-05,94.3263408382335,5.0,9.875,18.0,21.0,0.0,2,95,Wednesday,2017,14,2,0,0,0,0,0,30,1,0,Croissant,2017,2017-04-05,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
6921,1704054,2017-04-05,64.3576534956172,5.0,9.875,18.0,21.0,0.0,2,95,Wednesday,2017,14,2,0,0,0,0,0,30,1,0,Pastry,2017,2017-04-05,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4
6924,1704062,2017-04-06,254.338964495354,6.0,10.0,17.0,0.0,0.0,3,96,Thursday,2017,14,2,0,0,0,0,0,30,1,0,Roles,2017,2017-04-06,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
6923,1704061,2017-04-06,142.738966819238,6.0,10.0,17.0,0.0,0.0,3,96,Thursday,2017,14,2,0,0,0,0,0,30,1,0,Bread,2017,2017-04-06,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
6926,1704064,2017-04-06,100.271587035808,6.0,10.0,17.0,0.0,0.0,3,96,Thursday,2017,14,2,0,0,0,0,0,30,1,0,Pastry,2017,2017-04-06,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4
6927,1704065,2017-04-06,232.449965037292,6.0,10.0,17.0,0.0,0.0,3,96,Thursday,2017,14,2,0,0,0,0,0,30,1,0,Cake,2017,2017-04-06,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
6925,1704063,2017-04-06,118.869514113661,6.0,10.0,17.0,0.0,0.0,3,96,Thursday,2017,14,2,0,0,0,0,0,30,1,0,Croissant,2017,2017-04-06,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
6930,1704073,2017-04-07,128.841093710239,6.0,11.125,18.0,20.0,0.0,4,97,Friday,2017,14,2,0,0,0,0,0,30,1,0,Croissant,2017,2017-04-07,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
6928,1704071,2017-04-07,153.13878108102,6.0,11.125,18.0,20.0,0.0,4,97,Friday,2017,14,2,0,0,0,0,0,30,1,0,Bread,2017,2017-04-07,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
6932,1704075,2017-04-07,208.319733804666,6.0,11.125,18.0,20.0,0.0,4,97,Friday,2017,14,2,0,0,0,0,0,30,1,0,Cake,2017,2017-04-07,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
6931,1704074,2017-04-07,65.2294235118217,6.0,11.125,18.0,20.0,0.0,4,97,Friday,2017,14,2,0,0,0,0,0,30,1,0,Pastry,2017,2017-04-07,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4
6929,1704072,2017-04-07,334.908836896616,6.0,11.125,18.0,20.0,0.0,4,97,Friday,2017,14,2,0,0,0,0,0,30,1,0,Roles,2017,2017-04-07,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
6942,1704095,2017-04-09,315.664491628115,0.0,16.0,9.0,5.0,0.0,6,99,Sunday,2017,14,2,1,0,0,0,0,30,2,0,Cake,2017,2017-04-09,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,5
6940,1704093,2017-04-09,207.685117628376,0.0,16.0,9.0,5.0,0.0,6,99,Sunday,2017,14,2,1,0,0,0,0,30,2,0,Croissant,2017,2017-04-09,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3
6941,1704094,2017-04-09,219.280741698519,0.0,16.0,9.0,5.0,0.0,6,99,Sunday,2017,14,2,1,0,0,0,0,30,2,0,Pastry,2017,2017-04-09,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,4
6939,1704092,2017-04-09,436.776106619664,0.0,16.0,9.0,5.0,0.0,6,99,Sunday,2017,14,2,1,0,0,0,0,30,2,0,Roles,2017,2017-04-09,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2
6938,1704091,2017-04-09,78.3925102817988,0.0,16.0,9.0,5.0,0.0,6,99,Sunday,2017,14,2,1,0,0,0,0,30,2,0,Bread,2017,2017-04-09,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1
6947,1704105,2017-04-10,280.038959302124,7.0,9.5,19.0,21.0,0.0,0,100,Monday,2017,15,2,0,0,0,0,0,30,2,0,Cake,2017,2017-04-10,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
6945,1704103,2017-04-10,180.185219117576,7.0,9.5,19.0,21.0,0.0,0,100,Monday,2017,15,2,0,0,0,0,0,30,2,0,Croissant,2017,2017-04-10,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
6946,1704104,2017-04-10,58.4301668528818,7.0,9.5,19.0,21.0,0.0,0,100,Monday,2017,15,2,0,0,0,0,0,30,2,0,Pastry,2017,2017-04-10,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4
6944,1704102,2017-04-10,371.780197997679,7.0,9.5,19.0,21.0,0.0,0,100,Monday,2017,15,2,0,0,0,0,0,30,2,0,Roles,2017,2017-04-10,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
6943,1704101,2017-04-10,157.029670654949,7.0,9.5,19.0,21.0,0.0,0,100,Monday,2017,15,2,0,0,0,0,0,30,2,0,Bread,2017,2017-04-10,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
6952,1704115,2017-04-11,246.583597789097,5.0,8.75,18.0,21.0,0.0,1,101,Tuesday,2017,15,2,0,0,0,0,0,30,2,0,Cake,2017,2017-04-11,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
6949,1704112,2017-04-11,358.664757300646,5.0,8.75,18.0,21.0,0.0,1,101,Tuesday,2017,15,2,0,0,0,0,0,30,2,0,Roles,2017,2017-04-11,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
6951,1704114,2017-04-11,52.4537471926837,5.0,8.75,18.0,21.0,0.0,1,101,Tuesday,2017,15,2,0,0,0,0,0,30,2,0,Pastry,2017,2017-04-11,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4
6948,1704111,2017-04-11,142.450858065516,5.0,8.75,18.0,21.0,0.0,1,101,Tuesday,2017,15,2,0,0,0,0,0,30,2,0,Bread,2017,2017-04-11,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
6950,1704113,2017-04-11,178.857217552131,5.0,8.75,18.0,21.0,0.0,1,101,Tuesday,2017,15,2,0,0,0,0,0,30,2,0,Croissant,2017,2017-04-11,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
6957,1704125,2017-04-12,256.331781657731,7.0,8.75,13.0,61.0,0.0,2,102,Wednesday,2017,15,2,0,0,0,0,0,30,2,0,Cake,2017,2017-04-12,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
6955,1704123,2017-04-12,140.537089366937,7.0,8.75,13.0,61.0,0.0,2,102,Wednesday,2017,15,2,0,0,0,0,0,30,2,0,Croissant,2017,2017-04-12,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
6954,1704122,2017-04-12,355.373078137408,7.0,8.75,13.0,61.0,0.0,2,102,Wednesday,2017,15,2,0,0,0,0,0,30,2,0,Roles,2017,2017-04-12,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
6953,1704121,2017-04-12,127.466200723679,7.0,8.75,13.0,61.0,0.0,2,102,Wednesday,2017,15,2,0,0,0,0,0,30,2,0,Bread,2017,2017-04-12,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
6956,1704124,2017-04-12,83.3483028955622,7.0,8.75,13.0,61.0,0.0,2,102,Wednesday,2017,15,2,0,0,0,0,0,30,2,0,Pastry,2017,2017-04-12,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4
6962,1704135,2017-04-13,318.637385965497,7.0,9.0,18.0,61.0,0.0,3,103,Thursday,2017,15,2,0,0,0,0,0,30,2,0,Cake,2017,2017-04-13,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5
6958,1704131,2017-04-13,357.843060948626,7.0,9.0,18.0,61.0,0.0,3,103,Thursday,2017,15,2,0,0,0,0,0,30,2,0,Bread,2017,2017-04-13,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
6959,1704132,2017-04-13,538.001607100292,7.0,9.0,18.0,61.0,0.0,3,103,Thursday,2017,15,2,0,0,0,0,0,30,2,0,Roles,2017,2017-04-13,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
6960,1704133,2017-04-13,238.93565386119,7.0,9.0,18.0,61.0,0.0,3,103,Thursday,2017,15,2,0,0,0,0,0,30,2,0,Croissant,2017,2017-04-13,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
6961,1704134,2017-04-13,67.6590164952461,7.0,9.0,18.0,61.0,0.0,3,103,Thursday,2017,15,2,0,0,0,0,0,30,2,0,Pastry,2017,2017-04-13,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4
