,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,month,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year
1031,1401173,2014-01-17,3,104.953877469258,7.0,6.7375,4.0,61.0,0.0,4,17,Friday,1,2014,3,1,0,0,0,0,0,31,3,0
1036,1401183,2014-01-18,3,120.949485978232,7.0,5.8875,8.0,61.0,0.0,5,18,Saturday,1,2014,3,1,1,0,0,0,0,31,3,0
1041,1401193,2014-01-19,3,201.951819155127,7.0,2.8625,19.0,10.0,0.0,6,19,Sunday,1,2014,3,1,1,0,0,0,0,31,3,0
1046,1401203,2014-01-20,3,113.234752934943,8.0,0.3875,13.0,61.0,0.0,0,20,Monday,1,2014,4,1,0,0,0,0,0,31,3,0
1051,1401213,2014-01-21,3,77.5553536704606,7.0,-0.65,7.0,77.0,0.0,1,21,Tuesday,1,2014,4,1,0,0,0,0,0,31,3,0
1056,1401223,2014-01-22,3,92.2641863752576,8.0,-3.1125,14.0,22.0,0.0,2,22,Wednesday,1,2014,4,1,0,0,0,0,0,31,4,0
1061,1401233,2014-01-23,3,81.1028349597974,8.0,-3.1875,11.0,22.0,0.0,3,23,Thursday,1,2014,4,1,0,0,0,0,0,31,4,0
1066,1401243,2014-01-24,3,107.52760671402,2.0,-5.1625,13.0,10.0,0.0,4,24,Friday,1,2014,4,1,0,0,0,0,0,31,4,0
1071,1401253,2014-01-25,3,126.527150265602,5.0,-7.0375,8.0,,0.0,5,25,Saturday,1,2014,4,1,1,0,0,0,0,31,4,0
1076,1401263,2014-01-26,3,180.142333235844,1.0,-8.475,10.0,10.0,0.0,6,26,Sunday,1,2014,4,1,1,0,0,0,0,31,4,0
1081,1401273,2014-01-27,3,75.4459859682384,5.0,0.7,9.0,69.0,0.0,0,27,Monday,1,2014,5,1,0,0,0,0,0,31,4,0
1086,1401283,2014-01-28,3,75.4229619299912,7.0,-0.2625,10.0,10.0,0.0,1,28,Tuesday,1,2014,5,1,0,0,0,0,0,31,4,0
1091,1401293,2014-01-29,3,68.1785483682205,7.0,-5.05,13.0,77.0,0.0,2,29,Wednesday,1,2014,5,1,0,0,0,0,0,31,5,0
1096,1401303,2014-01-30,3,79.5836968191726,7.0,-4.4875,8.0,77.0,0.0,3,30,Thursday,1,2014,5,1,0,0,0,0,0,31,5,0
1101,1401313,2014-01-31,3,100.011817875289,8.0,-3.6875,7.0,10.0,0.0,4,31,Friday,1,2014,5,1,0,0,1,0,0,31,5,0
1106,1402013,2014-02-01,3,114.429951891346,7.0,3.225,10.0,63.0,0.0,5,32,Saturday,2,2014,5,1,1,1,0,0,0,28,1,0
1111,1402023,2014-02-02,3,227.15592477005,0.0,5.4875,8.0,,0.0,6,33,Sunday,2,2014,5,1,1,0,0,0,0,28,1,0
1116,1402033,2014-02-03,3,90.3029340308988,1.0,3.475,8.0,10.0,0.0,0,34,Monday,2,2014,6,1,0,0,0,0,0,28,1,0
1121,1402043,2014-02-04,3,101.092269728102,5.0,3.925,6.0,10.0,0.0,1,35,Tuesday,2,2014,6,1,0,0,0,0,0,28,1,0
1126,1402053,2014-02-05,3,100.257337241581,4.0,3.675,8.0,10.0,0.0,2,36,Wednesday,2,2014,6,1,0,0,0,0,0,28,1,0
1131,1402063,2014-02-06,3,91.6727617273963,7.0,7.875,11.0,20.0,0.0,3,37,Thursday,2,2014,6,1,0,0,0,0,0,28,1,0
1136,1402073,2014-02-07,3,76.9602993993158,7.0,8.475,15.0,63.0,0.0,4,38,Friday,2,2014,6,1,0,0,0,0,0,28,1,0
1141,1402083,2014-02-08,3,149.955802485993,7.0,6.2875,12.0,61.0,0.0,5,39,Saturday,2,2014,6,1,1,0,0,0,0,28,2,0
1146,1402093,2014-02-09,3,160.76179807863,5.0,6.7125,15.0,63.0,0.0,6,40,Sunday,2,2014,6,1,1,0,0,0,0,28,2,0
1151,1402103,2014-02-10,3,109.588423918544,2.0,6.6375,9.0,,0.0,0,41,Monday,2,2014,7,1,0,0,0,0,0,28,2,0
1156,1402113,2014-02-11,3,73.9886604663427,7.0,4.925,12.0,61.0,0.0,1,42,Tuesday,2,2014,7,1,0,0,0,0,0,28,2,0
1161,1402123,2014-02-12,3,66.7127828373738,4.0,6.1,13.0,10.0,0.0,2,43,Wednesday,2,2014,7,1,0,0,0,0,0,28,2,0
1166,1402133,2014-02-13,3,93.0362856795219,5.0,7.45,13.0,,0.0,3,44,Thursday,2,2014,7,1,0,0,0,0,0,28,2,0
1171,1402143,2014-02-14,3,94.3020113828986,5.0,5.2125,9.0,10.0,0.0,4,45,Friday,2,2014,7,1,0,0,0,0,0,28,2,0
1176,1402153,2014-02-15,3,130.363632393015,5.0,11.5,15.0,,0.0,5,46,Saturday,2,2014,7,1,1,0,0,0,0,28,3,0
1181,1402163,2014-02-16,3,177.142498376336,7.0,6.0625,17.0,63.0,0.0,6,47,Sunday,2,2014,7,1,1,0,0,0,0,28,3,0
1186,1402173,2014-02-17,3,102.644597942537,0.0,6.6875,9.0,,0.0,0,48,Monday,2,2014,8,1,0,0,0,0,0,28,3,0
1191,1402183,2014-02-18,3,100.927275343868,7.0,7.8,8.0,10.0,0.0,1,49,Tuesday,2,2014,8,1,0,0,0,0,0,28,3,0
1196,1402193,2014-02-19,3,70.6249007434564,7.0,6.325,8.0,61.0,0.0,2,50,Wednesday,2,2014,8,1,0,0,0,0,0,28,3,0
1201,1402203,2014-02-20,3,122.10498999886,6.0,9.1,11.0,10.0,0.0,3,51,Thursday,2,2014,8,1,0,0,0,0,0,28,3,0
1206,1402213,2014-02-21,3,108.854131975822,7.0,7.5125,11.0,61.0,0.0,4,52,Friday,2,2014,8,1,0,0,0,0,0,28,3,0
1211,1402223,2014-02-22,3,138.609213789689,7.0,5.925,11.0,21.0,0.0,5,53,Saturday,2,2014,8,1,1,0,0,0,0,28,4,0
1216,1402233,2014-02-23,3,193.554471815095,1.0,8.625,12.0,,0.0,6,54,Sunday,2,2014,8,1,1,0,0,0,0,28,4,0
1221,1402243,2014-02-24,3,108.430124488258,1.0,9.4125,11.0,,0.0,0,55,Monday,2,2014,9,1,0,0,0,0,0,28,4,0
1226,1402253,2014-02-25,3,108.939498064625,1.0,10.475,7.0,,0.0,1,56,Tuesday,2,2014,9,1,0,0,0,0,0,28,4,0
1231,1402263,2014-02-26,3,128.531264986325,5.0,10.1875,8.0,,0.0,2,57,Wednesday,2,2014,9,1,0,0,0,0,0,28,4,0
1236,1402273,2014-02-27,3,124.046174688955,1.0,8.8875,7.0,10.0,0.0,3,58,Thursday,2,2014,9,1,0,0,0,0,0,28,4,0
1241,1402283,2014-02-28,3,126.336309548451,7.0,6.1875,6.0,61.0,0.0,4,59,Friday,2,2014,9,1,0,0,1,0,0,28,4,0
1246,1403013,2014-03-01,3,198.690224507104,2.0,5.075,9.0,10.0,0.0,5,60,Saturday,3,2014,9,1,1,1,0,0,0,31,1,0
1251,1403023,2014-03-02,3,216.454079253849,6.0,6.5625,9.0,10.0,0.0,6,61,Sunday,3,2014,9,1,1,0,0,0,0,31,1,0
1256,1403033,2014-03-03,3,135.701798900913,0.0,9.1875,10.0,5.0,0.0,0,62,Monday,3,2014,10,1,0,0,0,0,0,31,1,0
1261,1403043,2014-03-04,3,121.592712107845,7.0,6.6875,7.0,10.0,0.0,1,63,Tuesday,3,2014,10,1,0,0,0,0,0,31,1,0
1266,1403053,2014-03-05,3,118.308239334894,7.0,4.6875,7.0,28.0,0.0,2,64,Wednesday,3,2014,10,1,0,0,0,0,0,31,1,0
1271,1403063,2014-03-06,3,110.011978248391,3.0,8.925,9.0,10.0,0.0,3,65,Thursday,3,2014,10,1,0,0,0,0,0,31,1,0
1276,1403073,2014-03-07,3,120.373696996274,6.0,11.275,10.0,5.0,0.0,4,66,Friday,3,2014,10,1,0,0,0,0,0,31,1,0
1281,1403083,2014-03-08,3,188.514875432772,0.0,9.9375,6.0,,0.0,5,67,Saturday,3,2014,10,1,1,0,0,0,0,31,2,0
1286,1403093,2014-03-09,3,200.515094351829,0.0,16.4,9.0,,0.0,6,68,Sunday,3,2014,10,1,1,0,0,0,0,31,2,0
1291,1403103,2014-03-10,3,112.794099599255,0.0,15.8,9.0,,0.0,0,69,Monday,3,2014,11,1,0,0,0,0,0,31,2,0
1296,1403113,2014-03-11,3,118.436643402473,0.0,7.85,9.0,,0.0,1,70,Tuesday,3,2014,11,1,0,0,0,0,0,31,2,0
1301,1403123,2014-03-12,3,116.929079432661,0.0,10.2125,8.0,0.0,0.0,2,71,Wednesday,3,2014,11,1,0,0,0,0,0,31,2,0
1306,1403133,2014-03-13,3,112.905736442376,0.0,13.375,10.0,,0.0,3,72,Thursday,3,2014,11,1,0,0,0,0,0,31,2,0
1311,1403143,2014-03-14,3,124.458118600583,1.0,9.6125,10.0,,0.0,4,73,Friday,3,2014,11,1,0,0,0,0,0,31,2,0
1316,1403153,2014-03-15,3,193.490537174953,4.0,9.0375,27.0,,0.0,5,74,Saturday,3,2014,11,1,1,0,0,0,0,31,3,0
1321,1403163,2014-03-16,3,111.822263295225,7.0,9.3375,24.0,61.0,0.0,6,75,Sunday,3,2014,11,1,1,0,0,0,0,31,3,0
1326,1403173,2014-03-17,3,124.597166174611,7.0,9.5875,18.0,61.0,0.0,0,76,Monday,3,2014,12,1,0,0,0,0,0,31,3,0
1331,1403183,2014-03-18,3,101.817031593089,7.0,9.6875,16.0,21.0,0.0,1,77,Tuesday,3,2014,12,1,0,0,0,0,0,31,3,0
1336,1403193,2014-03-19,3,123.100077090268,7.0,9.45,18.0,61.0,0.0,2,78,Wednesday,3,2014,12,1,0,0,0,0,0,31,3,0
1341,1403203,2014-03-20,3,134.121055636733,0.0,16.2625,13.0,,0.0,3,79,Thursday,3,2014,12,1,0,0,0,0,0,31,3,0
1346,1403213,2014-03-21,3,116.384010751598,7.0,6.8875,14.0,63.0,0.0,4,80,Friday,3,2014,12,1,0,0,0,0,0,31,3,0
1351,1403223,2014-03-22,3,219.403158616365,5.0,8.85,11.0,63.0,0.0,5,81,Saturday,3,2014,12,1,1,0,0,0,0,31,4,0
1356,1403233,2014-03-23,3,161.390262011678,4.0,8.3625,10.0,,0.0,6,82,Sunday,3,2014,12,1,1,0,0,0,0,31,4,0
1361,1403243,2014-03-24,3,136.254540386182,3.0,7.5625,7.0,,0.0,0,83,Monday,3,2014,13,1,0,0,0,0,0,31,4,0
1366,1403253,2014-03-25,3,101.627143801847,2.0,7.725,10.0,21.0,0.0,1,84,Tuesday,3,2014,13,1,0,0,0,0,0,31,4,0
1371,1403263,2014-03-26,3,102.514588286972,5.0,7.85,11.0,21.0,0.0,2,85,Wednesday,3,2014,13,1,0,0,0,0,0,31,4,0
1376,1403273,2014-03-27,3,106.499230569624,6.0,5.1,12.0,,0.0,3,86,Thursday,3,2014,13,1,0,0,0,0,0,31,4,0
1381,1403283,2014-03-28,3,132.839281058574,8.0,5.4,12.0,10.0,0.0,4,87,Friday,3,2014,13,1,0,0,0,0,0,31,4,0
1386,1403293,2014-03-29,3,197.333675027563,3.0,9.375,8.0,10.0,0.0,5,88,Saturday,3,2014,13,1,1,0,0,0,0,31,5,0
1391,1403303,2014-03-30,3,158.401753894457,0.0,11.2625,8.0,28.0,0.0,6,89,Sunday,3,2014,13,1,1,0,0,0,0,31,5,0
1396,1403313,2014-03-31,3,122.158056434949,7.0,7.4375,4.0,45.0,0.0,0,90,Monday,3,2014,14,1,0,0,1,0,0,31,5,0
1401,1404013,2014-04-01,3,136.757939715278,8.0,5.7625,13.0,10.0,0.0,1,91,Tuesday,4,2014,14,2,0,1,0,0,0,30,1,0
1406,1404023,2014-04-02,3,122.274399264469,2.0,12.45,8.0,10.0,0.0,2,92,Wednesday,4,2014,14,2,0,0,0,0,0,30,1,0
1411,1404033,2014-04-03,3,134.055860641411,3.0,7.6125,15.0,10.0,0.0,3,93,Thursday,4,2014,14,2,0,0,0,0,0,30,1,0
1416,1404043,2014-04-04,3,115.557770684235,6.0,6.45,15.0,0.0,0.0,4,94,Friday,4,2014,14,2,0,0,0,0,0,30,1,0
1421,1404053,2014-04-05,3,192.693454800978,8.0,9.825,5.0,61.0,0.0,5,95,Saturday,4,2014,14,2,1,0,0,0,0,30,1,0
1426,1404063,2014-04-06,3,179.59924292824,7.0,12.1875,8.0,63.0,0.0,6,96,Sunday,4,2014,14,2,1,0,0,0,0,30,1,0
1431,1404073,2014-04-07,3,177.997097273513,7.0,15.7875,10.0,63.0,0.0,0,97,Monday,4,2014,15,2,0,0,0,0,0,30,1,0
1436,1404083,2014-04-08,3,147.639998607765,7.0,9.8125,19.0,61.0,0.0,1,98,Tuesday,4,2014,15,2,0,0,0,0,0,30,2,0
1441,1404093,2014-04-09,3,162.758801105285,7.0,10.1875,20.0,21.0,0.0,2,99,Wednesday,4,2014,15,2,0,0,0,0,0,30,2,0
1446,1404103,2014-04-10,3,139.443674153022,7.0,9.75,4.0,,0.0,3,100,Thursday,4,2014,15,2,0,0,0,0,0,30,2,0
1451,1404113,2014-04-11,3,141.685913469588,6.0,12.0625,10.0,,0.0,4,101,Friday,4,2014,15,2,0,0,0,0,0,30,2,0
1456,1404123,2014-04-12,3,241.849822382462,4.0,11.2,12.0,0.0,0.0,5,102,Saturday,4,2014,15,2,1,0,0,0,0,30,2,0
1461,1404133,2014-04-13,3,198.033088214577,6.0,11.0125,21.0,,0.0,6,103,Sunday,4,2014,15,2,1,0,0,0,0,30,2,0
1466,1404143,2014-04-14,3,156.105982266937,5.0,8.9,23.0,61.0,0.0,0,104,Monday,4,2014,16,2,0,0,0,0,0,30,2,0
1471,1404153,2014-04-15,3,190.120642033098,0.0,9.9125,15.0,,0.0,1,105,Tuesday,4,2014,16,2,0,0,0,0,0,30,3,0
1476,1404163,2014-04-16,3,198.969950489909,0.0,11.3625,9.0,,0.0,2,106,Wednesday,4,2014,16,2,0,0,0,0,0,30,3,0
1481,1404173,2014-04-17,3,214.383480919186,5.0,14.4,14.0,,0.0,3,107,Thursday,4,2014,16,2,0,0,0,0,0,30,3,0
1486,1404193,2014-04-19,3,273.491937842767,1.0,11.125,13.0,5.0,0.0,5,109,Saturday,4,2014,16,2,1,0,0,0,0,30,3,0
1490,1404203,2014-04-20,3,274.182299457511,0.0,13.875,15.0,5.0,0.0,6,110,Sunday,4,2014,16,2,1,0,0,0,0,30,3,0
1495,1404213,2014-04-21,3,298.187238978591,4.0,13.425,15.0,0.0,0.0,0,111,Monday,4,2014,17,2,0,0,0,0,0,30,3,0
1500,1404223,2014-04-22,3,182.98384854032,3.0,15.45,10.0,10.0,0.0,1,112,Tuesday,4,2014,17,2,0,0,0,0,0,30,4,0
1504,1404233,2014-04-23,3,183.539691874899,8.0,9.825,11.0,21.0,0.0,2,113,Wednesday,4,2014,17,2,0,0,0,0,0,30,4,0
1509,1404243,2014-04-24,3,167.084247067964,8.0,9.175,11.0,,0.0,3,114,Thursday,4,2014,17,2,0,0,0,0,0,30,4,0
1514,1404253,2014-04-25,3,166.559313065076,0.0,13.5625,12.0,,0.0,4,115,Friday,4,2014,17,2,0,0,0,0,0,30,4,0
1519,1404263,2014-04-26,3,199.626205406704,0.0,15.45,11.0,,0.0,5,116,Saturday,4,2014,17,2,1,0,0,0,0,30,4,0
1524,1404273,2014-04-27,3,195.501610348286,0.0,16.225,16.0,,0.0,6,117,Sunday,4,2014,17,2,1,0,0,0,0,30,4,0
1529,1404283,2014-04-28,3,134.855002124095,0.0,15.8875,11.0,,0.0,0,118,Monday,4,2014,18,2,0,0,0,0,0,30,4,0
1534,1404293,2014-04-29,3,152.025502640473,0.0,18.0875,8.0,0.0,0.0,1,119,Tuesday,4,2014,18,2,0,0,0,0,0,30,5,0
1539,1404303,2014-04-30,3,154.434645162314,3.0,18.0,8.0,,0.0,2,120,Wednesday,4,2014,18,2,0,0,1,0,0,30,5,0
1544,1405023,2014-05-02,3,183.845898367796,6.0,10.225,13.0,,0.0,4,122,Friday,5,2014,18,2,0,0,0,0,0,31,1,0
1549,1405053,2014-05-05,3,565.941679350249,8.0,10.7125,6.0,21.0,0.0,0,125,Monday,5,2014,19,2,0,0,0,0,0,31,1,0
1554,1405063,2014-05-06,3,113.629663759254,7.0,15.775,9.0,,0.0,1,126,Tuesday,5,2014,19,2,0,0,0,0,0,31,1,0
1559,1405073,2014-05-07,3,91.0872706951132,4.0,14.2125,15.0,65.0,0.0,2,127,Wednesday,5,2014,19,2,0,0,0,0,0,31,1,0
1564,1405083,2014-05-08,3,123.776673695357,7.0,12.45,10.0,63.0,0.0,3,128,Thursday,5,2014,19,2,0,0,0,0,0,31,2,0
1569,1405093,2014-05-09,3,145.894157572286,6.0,12.3875,10.0,61.0,0.0,4,129,Friday,5,2014,19,2,0,0,0,0,0,31,2,0
1574,1405103,2014-05-10,3,166.329341490019,7.0,13.275,12.0,61.0,0.0,5,130,Saturday,5,2014,19,2,1,0,0,0,0,31,2,0
1579,1405113,2014-05-11,3,160.191203395938,7.0,11.5625,12.0,63.0,0.0,6,131,Sunday,5,2014,19,2,1,0,0,0,0,31,2,0
1584,1405123,2014-05-12,3,123.83551731917,7.0,12.7,14.0,63.0,0.0,0,132,Monday,5,2014,20,2,0,0,0,0,0,31,2,0
1589,1405133,2014-05-13,3,118.976012937567,7.0,11.5625,15.0,21.0,0.0,1,133,Tuesday,5,2014,20,2,0,0,0,0,0,31,2,0
1594,1405143,2014-05-14,3,127.483930182396,7.0,11.5625,16.0,,0.0,2,134,Wednesday,5,2014,20,2,0,0,0,0,0,31,2,0
1599,1405153,2014-05-15,3,124.638931817625,2.0,13.7875,8.0,,0.0,3,135,Thursday,5,2014,20,2,0,0,0,0,0,31,3,0
1604,1405163,2014-05-16,3,161.947276175832,5.0,13.8875,9.0,,0.0,4,136,Friday,5,2014,20,2,0,0,0,0,0,31,3,0
1609,1405173,2014-05-17,3,225.148891508595,0.0,16.625,8.0,0.0,0.0,5,137,Saturday,5,2014,20,2,1,0,0,0,0,31,3,0
1614,1405183,2014-05-18,3,209.615126303356,4.0,16.5125,13.0,,0.0,6,138,Sunday,5,2014,20,2,1,0,0,0,0,31,3,0
1619,1405193,2014-05-19,3,132.991806725831,6.0,13.7625,8.0,61.0,0.0,0,139,Monday,5,2014,21,2,0,0,0,0,0,31,3,0
1624,1405203,2014-05-20,3,142.282852833497,0.0,20.725,12.0,,0.0,1,140,Tuesday,5,2014,21,2,0,0,0,0,0,31,3,0
1629,1405213,2014-05-21,3,134.107923627317,2.0,26.8625,8.0,,0.0,2,141,Wednesday,5,2014,21,2,0,0,0,0,0,31,3,0
1634,1405223,2014-05-22,3,105.985885216141,0.0,26.375,8.0,,0.0,3,142,Thursday,5,2014,21,2,0,0,0,0,0,31,4,0
1639,1405233,2014-05-23,3,157.533819763355,7.0,18.0125,12.0,65.0,0.0,4,143,Friday,5,2014,21,2,0,0,0,0,0,31,4,0
1644,1405243,2014-05-24,3,196.118993968548,2.0,17.9625,8.0,,0.0,5,144,Saturday,5,2014,21,2,1,0,0,0,0,31,4,0
1649,1405253,2014-05-25,3,216.640710498117,2.0,20.4625,11.0,,0.0,6,145,Sunday,5,2014,21,2,1,0,0,0,0,31,4,0
1654,1405263,2014-05-26,3,138.556265702698,0.0,19.9625,13.0,,0.0,0,146,Monday,5,2014,22,2,0,0,0,0,0,31,4,0
1659,1405273,2014-05-27,3,142.345521877251,7.0,12.8875,21.0,21.0,0.0,1,147,Tuesday,5,2014,22,2,0,0,0,0,0,31,4,0
1664,1405283,2014-05-28,3,196.534929868791,7.0,10.2,22.0,21.0,0.0,2,148,Wednesday,5,2014,22,2,0,0,0,0,0,31,4,0
1668,1405293,2014-05-29,3,254.295074075867,4.0,12.7,14.0,,0.0,3,149,Thursday,5,2014,22,2,0,0,0,0,0,31,5,0
1673,1405303,2014-05-30,3,264.036588750834,0.0,17.9625,13.0,,0.0,4,150,Friday,5,2014,22,2,0,0,0,0,0,31,5,0
1678,1405313,2014-05-31,3,292.141593675945,3.0,15.9125,15.0,,0.0,5,151,Saturday,5,2014,22,2,1,0,1,0,0,31,5,0
1683,1406013,2014-06-01,3,238.147667385848,7.0,13.825,6.0,21.0,0.0,6,152,Sunday,6,2014,22,2,1,1,0,0,0,30,1,0
1688,1406023,2014-06-02,3,142.068446650007,0.0,17.625,9.0,,0.0,0,153,Monday,6,2014,23,2,0,0,0,0,0,30,1,0
1693,1406033,2014-06-03,3,161.471394704895,1.0,20.0,9.0,,0.0,1,154,Tuesday,6,2014,23,2,0,0,0,0,0,30,1,0
1698,1406043,2014-06-04,3,140.565721107956,1.0,21.4875,14.0,,0.0,2,155,Wednesday,6,2014,23,2,0,0,0,0,0,30,1,0
1703,1406053,2014-06-05,3,151.313296014942,5.0,15.0375,18.0,65.0,0.0,3,156,Thursday,6,2014,23,2,0,0,0,0,0,30,1,0
1708,1406063,2014-06-06,3,169.4728348911,3.0,19.3125,12.0,,0.0,4,157,Friday,6,2014,23,2,0,0,0,0,0,30,1,0
1712,1406073,2014-06-07,3,294.192956500557,0.0,17.9625,8.0,,0.0,5,158,Saturday,6,2014,23,2,1,0,0,0,0,30,1,0
1717,1406083,2014-06-08,3,280.533351180996,6.0,22.1,12.0,21.0,0.0,6,159,Sunday,6,2014,23,2,1,0,0,0,0,30,2,0
1722,1406093,2014-06-09,3,304.46367931484,0.0,20.6625,10.0,,0.0,0,160,Monday,6,2014,24,2,0,0,0,0,0,30,2,0
1727,1406103,2014-06-10,3,171.161365845674,1.0,25.7875,9.0,,0.0,1,161,Tuesday,6,2014,24,2,0,0,0,0,0,30,2,0
1732,1406113,2014-06-11,3,178.135623154436,7.0,20.5,8.0,61.0,0.0,2,162,Wednesday,6,2014,24,2,0,0,0,0,0,30,2,0
1737,1406123,2014-06-12,3,169.739600653923,4.0,19.55,12.0,,0.0,3,163,Thursday,6,2014,24,2,0,0,0,0,0,30,2,0
1742,1406133,2014-06-13,3,193.49931955084,7.0,17.45,18.0,21.0,0.0,4,164,Friday,6,2014,24,2,0,0,0,0,0,30,2,0
1747,1406143,2014-06-14,3,226.966709069792,1.0,18.9125,13.0,,0.0,5,165,Saturday,6,2014,24,2,1,0,0,0,0,30,2,0
1752,1406153,2014-06-15,3,241.106204197457,0.0,19.275,8.0,,0.0,6,166,Sunday,6,2014,24,2,1,0,0,0,0,30,3,0
1757,1406163,2014-06-16,3,172.158776127598,6.0,18.3125,10.0,0.0,0.0,0,167,Monday,6,2014,25,2,0,0,0,0,0,30,3,0
1762,1406173,2014-06-17,3,157.995568575297,1.0,20.375,7.0,,0.0,1,168,Tuesday,6,2014,25,2,0,0,0,0,0,30,3,0
1767,1406183,2014-06-18,3,153.068714255789,3.0,19.3,13.0,,0.0,2,169,Wednesday,6,2014,25,2,0,0,0,0,0,30,3,0
1772,1406193,2014-06-19,3,142.515967193978,7.0,15.2875,19.0,21.0,0.0,3,170,Thursday,6,2014,25,2,0,0,0,0,0,30,3,0
1777,1406203,2014-06-20,3,196.162148829113,7.0,15.9875,16.0,,0.0,4,171,Friday,6,2014,25,2,0,0,0,0,0,30,3,0
1782,1406213,2014-06-21,3,266.758833683806,6.0,15.5125,18.0,61.0,1.0,5,172,Saturday,6,2014,25,2,1,0,0,0,0,30,3,0
1787,1406223,2014-06-22,3,256.961787120751,5.0,15.7,19.0,,1.0,6,173,Sunday,6,2014,25,2,1,0,0,0,0,30,4,0
1792,1406233,2014-06-23,3,190.742545388738,4.0,16.5,17.0,,1.0,0,174,Monday,6,2014,26,2,0,0,0,0,0,30,4,0
1797,1406243,2014-06-24,3,193.611313869673,7.0,14.3625,7.0,21.0,1.0,1,175,Tuesday,6,2014,26,2,0,0,0,0,0,30,4,0
1802,1406253,2014-06-25,3,177.06025159912,0.0,18.4375,10.0,,1.0,2,176,Wednesday,6,2014,26,2,0,0,0,0,0,30,4,0
1807,1406263,2014-06-26,3,231.944214454895,6.0,17.575,8.0,63.0,1.0,3,177,Thursday,6,2014,26,2,0,0,0,0,0,30,4,0
1812,1406273,2014-06-27,3,232.1659297551,4.0,20.1625,7.0,95.0,1.0,4,178,Friday,6,2014,26,2,0,0,0,0,0,30,4,0
1817,1406283,2014-06-28,3,396.51241111032,6.0,16.9625,6.0,95.0,1.0,5,179,Saturday,6,2014,26,2,1,0,0,0,0,30,4,0
1822,1406293,2014-06-29,3,288.960776618001,7.0,17.3125,8.0,61.0,1.0,6,180,Sunday,6,2014,26,2,1,0,0,0,0,30,5,0
1827,1406303,2014-06-30,3,199.516734222146,3.0,18.3375,12.0,,0.0,0,181,Monday,6,2014,27,2,0,0,1,0,0,30,5,0
1832,1407013,2014-07-01,3,166.483219456976,6.0,15.6875,14.0,61.0,0.0,1,182,Tuesday,7,2014,27,3,0,1,0,0,0,31,1,0
1837,1407023,2014-07-02,3,221.64426829774,6.0,17.1125,15.0,,0.0,2,183,Wednesday,7,2014,27,3,0,0,0,0,0,31,1,0
1842,1407033,2014-07-03,3,153.536797218509,7.0,20.4,9.0,,0.0,3,184,Thursday,7,2014,27,3,0,0,0,0,0,31,1,0
1847,1407043,2014-07-04,3,173.627443141051,0.0,26.9375,10.0,,0.0,4,185,Friday,7,2014,27,3,0,0,0,0,0,31,1,0
1852,1407053,2014-07-05,3,264.250346671558,6.0,24.5875,10.0,65.0,0.0,5,186,Saturday,7,2014,27,3,1,0,0,0,0,31,1,0
1857,1407063,2014-07-06,3,233.465594390411,5.0,25.2375,6.0,,0.0,6,187,Sunday,7,2014,27,3,1,0,0,0,0,31,1,0
1862,1407073,2014-07-07,3,178.249125100998,5.0,20.8,10.0,,0.0,0,188,Monday,7,2014,28,3,0,0,0,0,0,31,1,0
1867,1407083,2014-07-08,3,168.649860088863,7.0,19.6,15.0,63.0,0.0,1,189,Tuesday,7,2014,28,3,0,0,0,0,0,31,2,0
1872,1407093,2014-07-09,3,228.11907513824,0.0,24.65,24.0,5.0,0.0,2,190,Wednesday,7,2014,28,3,0,0,0,0,0,31,2,0
1877,1407103,2014-07-10,3,223.619119116075,0.0,24.757142,18.0,0.0,0.0,3,191,Thursday,7,2014,28,3,0,0,0,0,0,31,2,0
1882,1407113,2014-07-11,3,247.381838869973,1.0,22.9375,18.0,,0.0,4,192,Friday,7,2014,28,3,0,0,0,0,0,31,2,0
1887,1407123,2014-07-12,3,320.066241689833,0.0,20.375,12.0,,0.0,5,193,Saturday,7,2014,28,3,1,0,0,0,0,31,2,0
1892,1407133,2014-07-13,3,273.940757145142,7.0,18.6,10.0,61.0,0.0,6,194,Sunday,7,2014,28,3,1,0,0,0,0,31,2,0
1897,1407143,2014-07-14,3,253.553728025097,7.0,19.45,15.0,63.0,0.0,0,195,Monday,7,2014,29,3,0,0,0,0,0,31,2,0
1902,1407153,2014-07-15,3,264.734551298798,6.0,22.2625,9.0,,0.0,1,196,Tuesday,7,2014,29,3,0,0,0,0,0,31,3,0
1907,1407163,2014-07-16,3,293.549360397151,6.0,19.4125,7.0,,0.0,2,197,Wednesday,7,2014,29,3,0,0,0,0,0,31,3,0
1912,1407173,2014-07-17,3,279.755391379459,4.0,22.7625,7.0,,0.0,3,198,Thursday,7,2014,29,3,0,0,0,0,0,31,3,0
1917,1407183,2014-07-18,3,320.693452457975,1.0,26.05,10.0,,0.0,4,199,Friday,7,2014,29,3,0,0,0,0,0,31,3,0
1922,1407193,2014-07-19,3,366.459562323487,0.0,28.0625,13.0,,0.0,5,200,Saturday,7,2014,29,3,1,0,0,0,0,31,3,0
1927,1407203,2014-07-20,3,339.902049984209,3.0,24.3125,15.0,,0.0,6,201,Sunday,7,2014,29,3,1,0,0,0,0,31,3,0
