,Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Umsatz,KielerWoche,weekday,dayofyear,day_of_week,Product_type,Year,Date,Warengruppe_1.0,Warengruppe_2.0,Warengruppe_3.0,Warengruppe_4.0,Warengruppe_5.0,Warengruppe_6.0,day_of_week_enc_1.0,day_of_week_enc_2.0,day_of_week_enc_3.0,day_of_week_enc_4.0,day_of_week_enc_5.0,day_of_week_enc_6.0,day_of_week_enc_7.0,month_April,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,Produktgruppe_enc
5086,2016-04-05,7.0,10.0,7.0,61.0,1604053.0,99.5827121199856,0.0,1.0,96.0,Tuesday,Croissant,2016.0,2016-04-05,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5091,2016-04-06,6.0,11.125,12.0,61.0,1604063.0,97.0822637355334,0.0,2.0,97.0,Wednesday,Croissant,2016.0,2016-04-06,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5096,2016-04-07,6.0,8.625,13.0,21.0,1604073.0,107.132064321167,0.0,3.0,98.0,Thursday,Croissant,2016.0,2016-04-07,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5101,2016-04-08,6.0,9.0,9.0,63.0,1604083.0,120.523884707092,0.0,4.0,99.0,Friday,Croissant,2016.0,2016-04-08,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5106,2016-04-09,4.0,10.125,11.0,0.0,1604093.0,109.938038337504,0.0,5.0,100.0,Saturday,Croissant,2016.0,2016-04-09,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5111,2016-04-10,7.0,10.875,13.0,,1604103.0,129.352661247474,0.0,6.0,101.0,Sunday,Croissant,2016.0,2016-04-10,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5116,2016-04-11,1.0,10.0,15.0,5.0,1604113.0,108.061463379292,0.0,0.0,102.0,Monday,Croissant,2016.0,2016-04-11,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5121,2016-04-12,6.0,8.0,9.0,61.0,1604123.0,94.4609362964128,0.0,1.0,103.0,Tuesday,Croissant,2016.0,2016-04-12,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5126,2016-04-13,5.0,9.75,11.0,10.0,1604133.0,103.935299590913,0.0,2.0,104.0,Wednesday,Croissant,2016.0,2016-04-13,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5131,2016-04-14,6.0,10.0,8.0,0.0,1604143.0,91.246014388283,0.0,3.0,105.0,Thursday,Croissant,2016.0,2016-04-14,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5136,2016-04-15,7.0,10.625,8.0,61.0,1604153.0,86.3777902545636,0.0,4.0,106.0,Friday,Croissant,2016.0,2016-04-15,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5141,2016-04-16,6.0,12.75,15.0,53.0,1604163.0,163.804926988699,0.0,5.0,107.0,Saturday,Croissant,2016.0,2016-04-16,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5146,2016-04-17,4.0,9.875,19.0,21.0,1604173.0,151.966394520198,0.0,6.0,108.0,Sunday,Croissant,2016.0,2016-04-17,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5151,2016-04-18,7.0,9.625,16.0,21.0,1604183.0,80.6868758615905,0.0,0.0,109.0,Monday,Croissant,2016.0,2016-04-18,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5156,2016-04-19,5.0,9.5,23.0,21.0,1604193.0,97.9279177062117,0.0,1.0,110.0,Tuesday,Croissant,2016.0,2016-04-19,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5161,2016-04-20,2.0,10.5,17.0,,1604203.0,69.0284229573483,0.0,2.0,111.0,Wednesday,Croissant,2016.0,2016-04-20,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5166,2016-04-21,2.0,11.625,16.0,,1604213.0,92.3729306588041,0.0,3.0,112.0,Thursday,Croissant,2016.0,2016-04-21,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5171,2016-04-22,5.0,10.5,12.0,,1604223.0,96.0566519540133,0.0,4.0,113.0,Friday,Croissant,2016.0,2016-04-22,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5176,2016-04-23,3.0,8.875,17.0,21.0,1604233.0,123.22570358776,0.0,5.0,114.0,Saturday,Croissant,2016.0,2016-04-23,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5181,2016-04-24,4.0,5.75,10.0,21.0,1604243.0,153.324122317668,0.0,6.0,115.0,Sunday,Croissant,2016.0,2016-04-24,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5186,2016-04-25,8.0,4.625,10.0,61.0,1604253.0,123.274872525649,0.0,0.0,116.0,Monday,Croissant,2016.0,2016-04-25,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5191,2016-04-26,7.0,2.5,7.0,75.0,1604263.0,71.8323573128756,0.0,1.0,117.0,Tuesday,Croissant,2016.0,2016-04-26,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5196,2016-04-27,7.0,4.875,8.0,61.0,1604273.0,80.8725602170082,0.0,2.0,118.0,Wednesday,Croissant,2016.0,2016-04-27,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5201,2016-04-28,6.0,7.5,16.0,61.0,1604283.0,105.706858808087,0.0,3.0,119.0,Thursday,Croissant,2016.0,2016-04-28,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5206,2016-04-29,6.0,9.75,13.0,61.0,1604293.0,82.9419491940788,0.0,4.0,120.0,Friday,Croissant,2016.0,2016-04-29,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5211,2016-04-30,8.0,8.0,7.0,61.0,1604303.0,134.027286218656,0.0,5.0,121.0,Saturday,Croissant,2016.0,2016-04-30,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0
5216,2016-05-01,0.0,10.75,9.0,,1605013.0,223.802785349283,0.0,6.0,122.0,Sunday,Croissant,2016.0,2016-05-01,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5221,2016-05-02,1.0,17.875,6.0,,1605023.0,95.4131027318739,0.0,0.0,123.0,Monday,Croissant,2016.0,2016-05-02,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5226,2016-05-03,6.0,11.375,15.0,61.0,1605033.0,78.2337652654008,0.0,1.0,124.0,Tuesday,Croissant,2016.0,2016-05-03,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5231,2016-05-04,1.0,12.375,10.0,,1605043.0,130.920505347872,0.0,2.0,125.0,Wednesday,Croissant,2016.0,2016-05-04,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5236,2016-05-05,0.0,15.125,13.0,,1605053.0,189.486215784858,0.0,3.0,126.0,Thursday,Croissant,2016.0,2016-05-05,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5241,2016-05-06,0.0,19.0,14.0,,1605063.0,223.695167377294,0.0,4.0,127.0,Friday,Croissant,2016.0,2016-05-06,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5246,2016-05-07,0.0,22.125,12.0,,1605073.0,234.423968466887,0.0,5.0,128.0,Saturday,Croissant,2016.0,2016-05-07,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5251,2016-05-08,0.0,21.375,17.0,,1605083.0,223.450408926695,0.0,6.0,129.0,Sunday,Croissant,2016.0,2016-05-08,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5256,2016-05-09,0.0,19.875,12.0,,1605093.0,129.465698741399,0.0,0.0,130.0,Monday,Croissant,2016.0,2016-05-09,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5261,2016-05-10,0.0,20.875,14.0,,1605103.0,72.9835247548076,0.0,1.0,131.0,Tuesday,Croissant,2016.0,2016-05-10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5266,2016-05-11,0.0,20.625,15.0,,1605113.0,141.551854340505,0.0,2.0,132.0,Wednesday,Croissant,2016.0,2016-05-11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5271,2016-05-12,0.0,15.625,17.0,0.0,1605123.0,111.749909512964,0.0,3.0,133.0,Thursday,Croissant,2016.0,2016-05-12,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5276,2016-05-13,2.0,17.5,16.0,65.0,1605133.0,122.600995902318,0.0,4.0,134.0,Friday,Croissant,2016.0,2016-05-13,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5281,2016-05-14,7.0,10.0,14.0,21.0,1605143.0,222.19069618993,0.0,5.0,135.0,Saturday,Croissant,2016.0,2016-05-14,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5286,2016-05-15,6.0,9.75,12.0,61.0,1605153.0,233.964586111884,0.0,6.0,136.0,Sunday,Croissant,2016.0,2016-05-15,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5291,2016-05-16,5.0,11.25,16.0,,1605163.0,243.572747061241,0.0,0.0,137.0,Monday,Croissant,2016.0,2016-05-16,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5296,2016-05-17,7.0,10.75,15.0,21.0,1605173.0,155.81645216738,0.0,1.0,138.0,Tuesday,Croissant,2016.0,2016-05-17,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5301,2016-05-18,5.0,16.75,7.0,,1605183.0,112.530997859032,0.0,2.0,139.0,Wednesday,Croissant,2016.0,2016-05-18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5306,2016-05-19,2.0,19.5,10.0,0.0,1605193.0,129.892096900825,0.0,3.0,140.0,Thursday,Croissant,2016.0,2016-05-19,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5311,2016-05-20,8.0,14.75,11.0,61.0,1605203.0,134.003083415072,0.0,4.0,141.0,Friday,Croissant,2016.0,2016-05-20,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5316,2016-05-21,6.0,19.375,9.0,21.0,1605213.0,175.636694299349,0.0,5.0,142.0,Saturday,Croissant,2016.0,2016-05-21,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5321,2016-05-22,1.0,25.0,9.0,,1605223.0,194.032210815487,0.0,6.0,143.0,Sunday,Croissant,2016.0,2016-05-22,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5326,2016-05-23,7.0,15.5,8.0,21.0,1605233.0,138.761811140948,0.0,0.0,144.0,Monday,Croissant,2016.0,2016-05-23,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5331,2016-05-24,8.0,14.25,10.0,21.0,1605243.0,138.349557509955,0.0,1.0,145.0,Tuesday,Croissant,2016.0,2016-05-24,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5336,2016-05-25,7.0,16.5,6.0,20.0,1605253.0,93.5805022963291,0.0,2.0,146.0,Wednesday,Croissant,2016.0,2016-05-25,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5340,2016-05-26,7.0,14.375,6.0,61.0,1605263.0,107.902859794621,0.0,3.0,147.0,Thursday,Croissant,2016.0,2016-05-26,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5345,2016-05-27,4.0,15.875,9.0,61.0,1605273.0,155.749888701697,0.0,4.0,148.0,Friday,Croissant,2016.0,2016-05-27,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5350,2016-05-28,2.0,18.625,11.0,,1605283.0,247.070837260053,0.0,5.0,149.0,Saturday,Croissant,2016.0,2016-05-28,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5355,2016-05-29,6.0,17.0,13.0,21.0,1605293.0,201.949752631363,0.0,6.0,150.0,Sunday,Croissant,2016.0,2016-05-29,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5360,2016-05-30,4.0,20.25,17.0,0.0,1605303.0,107.195033511458,0.0,0.0,151.0,Monday,Croissant,2016.0,2016-05-30,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5365,2016-05-31,1.0,20.625,13.0,0.0,1605313.0,75.1225395305266,0.0,1.0,152.0,Tuesday,Croissant,2016.0,2016-05-31,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
5370,2016-06-01,4.0,21.75,16.0,0.0,1606013.0,102.647483208157,0.0,2.0,153.0,Wednesday,Croissant,2016.0,2016-06-01,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0
5375,2016-06-02,1.0,21.5,13.0,,1606023.0,81.0016777964952,0.0,3.0,154.0,Thursday,Croissant,2016.0,2016-06-02,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0
5380,2016-06-03,0.0,21.875,10.0,,1606033.0,119.434613145659,0.0,4.0,155.0,Friday,Croissant,2016.0,2016-06-03,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0
5385,2016-06-04,0.0,24.5,7.0,,1606043.0,186.288225946355,0.0,5.0,156.0,Saturday,Croissant,2016.0,2016-06-04,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0
5390,2016-06-05,0.0,25.25,9.0,,1606053.0,204.02382551188,0.0,6.0,157.0,Sunday,Croissant,2016.0,2016-06-05,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3.0
5395,2016-06-06,1.0,22.875,15.0,,1606063.0,114.794611851092,0.0,0.0,158.0,Monday,Croissant,2016.0,2016-06-06,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0
5400,2016-06-07,1.0,25.375,8.0,,1606073.0,111.50908281886,0.0,1.0,159.0,Tuesday,Croissant,2016.0,2016-06-07,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0
5405,2016-06-08,4.0,18.875,13.0,,1606083.0,139.4508539836,0.0,2.0,160.0,Wednesday,Croissant,2016.0,2016-06-08,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0
