,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,month,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year,Product_type,Year,Date
750,1311236,2013-11-23,6,60.8486978870594,3.0,4.9125,6.0,,0.0,5,327,Saturday,11,2013,47,4,1,0,0,0,0,30,4,0,Seasonal products,2013,2013-11-23
756,1311246,2013-11-24,6,90.7061638144903,0.0,4.6,16.0,,0.0,6,328,Sunday,11,2013,47,4,1,0,0,0,0,30,4,0,Seasonal products,2013,2013-11-24
762,1311256,2013-11-25,6,91.4526701439361,0.0,3.7,10.0,,0.0,0,329,Monday,11,2013,48,4,0,0,0,0,0,30,4,0,Seasonal products,2013,2013-11-25
768,1311266,2013-11-26,6,87.9569789296446,2.0,2.3125,6.0,,0.0,1,330,Tuesday,11,2013,48,4,0,0,0,0,0,30,4,0,Seasonal products,2013,2013-11-26
774,1311276,2013-11-27,6,60.3973679194948,8.0,7.3125,12.0,61.0,0.0,2,331,Wednesday,11,2013,48,4,0,0,0,0,0,30,4,0,Seasonal products,2013,2013-11-27
780,1311286,2013-11-28,6,90.6225992800748,2.0,8.025,18.0,,0.0,3,332,Thursday,11,2013,48,4,0,0,0,0,0,30,4,0,Seasonal products,2013,2013-11-28
786,1311296,2013-11-29,6,76.747514503209,8.0,5.9875,11.0,63.0,0.0,4,333,Friday,11,2013,48,4,0,0,0,0,0,30,5,0,Seasonal products,2013,2013-11-29
791,1311306,2013-11-30,6,143.915450636457,7.0,5.525,10.0,20.0,0.0,5,334,Saturday,11,2013,48,4,1,0,1,0,0,30,5,0,Seasonal products,2013,2013-11-30
797,1312016,2013-12-01,6,44.0077752087685,5.0,8.6625,20.0,61.0,0.0,6,335,Sunday,12,2013,48,4,1,1,0,0,0,31,1,0,Seasonal products,2013,2013-12-01
803,1312026,2013-12-02,6,82.4652842288532,0.0,3.0625,4.0,10.0,0.0,0,336,Monday,12,2013,49,4,0,0,0,0,0,31,1,0,Seasonal products,2013,2013-12-02
809,1312036,2013-12-03,6,65.9731311817255,8.0,1.7125,6.0,28.0,0.0,1,337,Tuesday,12,2013,49,4,0,0,0,0,0,31,1,0,Seasonal products,2013,2013-12-03
815,1312046,2013-12-04,6,49.6036003125754,7.0,5.85,11.0,63.0,0.0,2,338,Wednesday,12,2013,49,4,0,0,0,0,0,31,1,0,Seasonal products,2013,2013-12-04
821,1312056,2013-12-05,6,128.169290294417,7.0,4.4625,24.0,63.0,0.0,3,339,Thursday,12,2013,49,4,0,0,0,0,0,31,1,0,Seasonal products,2013,2013-12-05
827,1312066,2013-12-06,6,70.4079048569509,6.0,1.7875,25.0,73.0,0.0,4,340,Friday,12,2013,49,4,0,0,0,0,0,31,1,0,Seasonal products,2013,2013-12-06
833,1312076,2013-12-07,6,80.1179141217449,5.0,1.0,11.0,22.0,0.0,5,341,Saturday,12,2013,49,4,1,0,0,0,0,31,1,0,Seasonal products,2013,2013-12-07
839,1312086,2013-12-08,6,41.6271818292862,8.0,6.975,16.0,63.0,0.0,6,342,Sunday,12,2013,49,4,1,0,0,0,0,31,2,0,Seasonal products,2013,2013-12-08
845,1312096,2013-12-09,6,85.9735669347355,7.0,9.2375,10.0,45.0,0.0,0,343,Monday,12,2013,50,4,0,0,0,0,0,31,2,0,Seasonal products,2013,2013-12-09
851,1312106,2013-12-10,6,67.8622027353327,7.0,7.1875,8.0,61.0,0.0,1,344,Tuesday,12,2013,50,4,0,0,0,0,0,31,2,0,Seasonal products,2013,2013-12-10
857,1312116,2013-12-11,6,36.8244763668639,7.0,5.025,9.0,10.0,0.0,2,345,Wednesday,12,2013,50,4,0,0,0,0,0,31,2,0,Seasonal products,2013,2013-12-11
863,1312126,2013-12-12,6,104.880352148774,8.0,2.525,8.0,28.0,0.0,3,346,Thursday,12,2013,50,4,0,0,0,0,0,31,2,0,Seasonal products,2013,2013-12-12
868,1312136,2013-12-13,6,90.0832446655234,7.0,3.5375,6.0,61.0,0.0,4,347,Friday,12,2013,50,4,0,0,0,0,0,31,2,0,Seasonal products,2013,2013-12-13
873,1312146,2013-12-14,6,99.8155116392742,7.0,3.0125,7.0,61.0,0.0,5,348,Saturday,12,2013,50,4,1,0,0,0,0,31,2,0,Seasonal products,2013,2013-12-14
879,1312156,2013-12-15,6,114.662454089235,8.0,7.925,12.0,61.0,0.0,6,349,Sunday,12,2013,50,4,1,0,0,0,0,31,3,0,Seasonal products,2013,2013-12-15
885,1312166,2013-12-16,6,47.6501511414247,8.0,8.775,12.0,,0.0,0,350,Monday,12,2013,51,4,0,0,0,0,0,31,3,0,Seasonal products,2013,2013-12-16
891,1312176,2013-12-17,6,60.5001349401418,8.0,4.95,8.0,61.0,0.0,1,351,Tuesday,12,2013,51,4,0,0,0,0,0,31,3,0,Seasonal products,2013,2013-12-17
897,1312186,2013-12-18,6,69.5040386540523,7.0,6.85,8.0,10.0,0.0,2,352,Wednesday,12,2013,51,4,0,0,0,0,0,31,3,0,Seasonal products,2013,2013-12-18
903,1312196,2013-12-19,6,89.4706690868603,7.0,7.4,10.0,63.0,0.0,3,353,Thursday,12,2013,51,4,0,0,0,0,0,31,3,0,Seasonal products,2013,2013-12-19
909,1312206,2013-12-20,6,66.4826350991988,7.0,5.2875,10.0,61.0,0.0,4,354,Friday,12,2013,51,4,0,0,0,0,0,31,3,0,Seasonal products,2013,2013-12-20
915,1312216,2013-12-21,6,98.5535495363417,8.0,6.5625,13.0,63.0,0.0,5,355,Saturday,12,2013,51,4,1,0,0,0,0,31,3,0,Seasonal products,2013,2013-12-21
921,1312226,2013-12-22,6,74.7138069947243,7.0,8.1375,12.0,61.0,0.0,6,356,Sunday,12,2013,51,4,1,0,0,0,0,31,4,0,Seasonal products,2013,2013-12-22
927,1312236,2013-12-23,6,109.827662725605,3.0,5.4875,10.0,,0.0,0,357,Monday,12,2013,52,4,0,0,0,0,0,31,4,0,Seasonal products,2013,2013-12-23
932,1312246,2013-12-24,6,61.36878208577,7.0,11.4375,18.0,61.0,0.0,1,358,Tuesday,12,2013,52,4,0,0,0,0,0,31,4,0,Seasonal products,2013,2013-12-24
937,1312276,2013-12-27,6,34.5569447026584,7.0,5.7625,15.0,63.0,0.0,4,361,Friday,12,2013,52,4,0,0,0,0,0,31,4,0,Seasonal products,2013,2013-12-27
943,1312296,2013-12-29,6,30.1718294542218,7.0,5.7125,9.0,63.0,0.0,6,363,Sunday,12,2013,52,4,1,0,0,0,0,31,5,0,Seasonal products,2013,2013-12-29
948,1312306,2013-12-30,6,40.86384615436,4.0,4.75,11.0,10.0,0.0,0,364,Monday,12,2013,1,4,0,0,0,0,0,31,5,0,Seasonal products,2013,2013-12-30
