,Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,weekday,dayofyear,day_of_week
3180,2014-12-31,6.0,7.375,11,61.0,1412313.0,3.0,162.622976706613,,2,365,Wednesday
3185,2015-01-02,6.0,7.75,24,61.0,1501023.0,3.0,182.12300932264296,,4,2,Friday
3191,2015-01-03,7.0,4.875,25,69.0,1501033.0,3.0,170.963077720877,,5,3,Saturday
3197,2015-01-04,0.0,4.75,15,,1501043.0,3.0,202.305946358765,,6,4,Sunday
3203,2015-01-05,8.0,5.875,8,20.0,1501053.0,3.0,161.989626362703,,0,5,Monday
3209,2015-01-06,8.0,3.625,8,10.0,1501063.0,3.0,125.356639510072,,1,6,Tuesday
3215,2015-01-07,6.0,5.75,10,61.0,1501073.0,3.0,115.662839057947,,2,7,Wednesday
3220,2015-01-08,8.0,6.375,9,61.0,1501083.0,3.0,91.4747039377377,,3,8,Thursday
3225,2015-01-09,6.0,7.5,25,63.0,1501093.0,3.0,111.936085655585,,4,9,Friday
3230,2015-01-10,6.0,10.0,28,61.0,1501103.0,3.0,122.265690196784,,5,10,Saturday
3235,2015-01-11,5.0,4.25,23,61.0,1501113.0,3.0,184.229098838524,,6,11,Sunday
3240,2015-01-12,7.0,7.5,19,61.0,1501123.0,3.0,103.980091719935,,0,12,Monday
3245,2015-01-13,7.0,7.75,14,61.0,1501133.0,3.0,98.2223034780195,,1,13,Tuesday
3250,2015-01-14,6.0,3.125,16,71.0,1501143.0,3.0,99.415923686111,,2,14,Wednesday
3255,2015-01-15,7.0,6.75,14,61.0,1501153.0,3.0,79.0898875141396,,3,15,Thursday
3260,2015-01-16,6.0,6.75,13,0.0,1501163.0,3.0,135.042115386384,,4,16,Friday
3265,2015-01-17,1.0,4.25,12,21.0,1501173.0,3.0,144.697761867106,,5,17,Saturday
3270,2015-01-18,8.0,2.0,9,61.0,1501183.0,3.0,181.247790389923,,6,18,Sunday
3275,2015-01-19,7.0,1.0,5,71.0,1501193.0,3.0,106.522532414392,,0,19,Monday
3280,2015-01-20,7.0,-0.375,4,77.0,1501203.0,3.0,115.880593765192,,1,20,Tuesday
3285,2015-01-21,8.0,-1.125,4,10.0,1501213.0,3.0,115.517804650047,,2,21,Wednesday
3290,2015-01-22,7.0,-1.375,3,49.0,1501223.0,3.0,113.37969263442,,3,22,Thursday
3295,2015-01-23,8.0,-1.25,5,20.0,1501233.0,3.0,99.976780581078,,4,23,Friday
3300,2015-01-24,7.0,-0.5,10,71.0,1501243.0,3.0,133.804409424965,,5,24,Saturday
3305,2015-01-25,6.0,2.875,6,,1501253.0,3.0,182.842935108665,,6,25,Sunday
3310,2015-01-26,7.0,3.375,10,61.0,1501263.0,3.0,94.8677658759417,,0,26,Monday
3315,2015-01-27,2.0,4.875,13,,1501273.0,3.0,127.229895506694,,1,27,Tuesday
3320,2015-01-28,7.0,4.875,17,61.0,1501283.0,3.0,119.389750342982,,2,28,Wednesday
3325,2015-01-29,7.0,1.5,12,75.0,1501293.0,3.0,130.868669740543,,3,29,Thursday
3330,2015-01-30,7.0,1.125,6,,1501303.0,3.0,159.093345754654,,4,30,Friday
3335,2015-01-31,7.0,-2.375,7,49.0,1501313.0,3.0,168.031157476338,,5,31,Saturday
3340,2015-02-01,7.0,-0.25,9,75.0,1502013.0,3.0,187.804159224486,,6,32,Sunday
3345,2015-02-02,6.0,1.0,10,22.0,1502023.0,3.0,117.759219302661,,0,33,Monday
3350,2015-02-03,7.0,-1.0,10,77.0,1502033.0,3.0,117.984827108186,,1,34,Tuesday
3355,2015-02-04,6.0,-1.875,9,0.0,1502043.0,3.0,92.2056862044036,,2,35,Wednesday
3360,2015-02-05,5.0,0.75,10,22.0,1502053.0,3.0,78.9008139226001,,3,36,Thursday
3365,2015-02-06,2.0,-0.5,6,22.0,1502063.0,3.0,115.704976585312,,4,37,Friday
3370,2015-02-07,7.0,4.125,18,20.0,1502073.0,3.0,140.836707362583,,5,38,Saturday
3375,2015-02-08,1.0,3.375,14,,1502083.0,3.0,178.816699756959,,6,39,Sunday
3380,2015-02-09,7.0,6.875,13,61.0,1502093.0,3.0,79.404680687591,,0,40,Monday
3385,2015-02-10,7.0,7.625,11,,1502103.0,3.0,103.738973554113,,1,41,Tuesday
3390,2015-02-11,8.0,4.0,5,,1502113.0,3.0,99.6609741429996,,2,42,Wednesday
3395,2015-02-12,8.0,2.0,4,10.0,1502123.0,3.0,80.5417984183017,,3,43,Thursday
3400,2015-02-13,8.0,1.25,6,10.0,1502133.0,3.0,106.163072731659,,4,44,Friday
3405,2015-02-14,7.0,1.625,9,28.0,1502143.0,3.0,143.371302913962,,5,45,Saturday
3410,2015-02-15,7.0,3.125,16,10.0,1502153.0,3.0,173.243830006668,,6,46,Sunday
3415,2015-02-16,8.0,2.0,9,10.0,1502163.0,3.0,126.326268412728,,0,47,Monday
3420,2015-02-17,6.0,1.125,7,45.0,1502173.0,3.0,113.350935013155,,1,48,Tuesday
3425,2015-02-18,3.0,5.5,12,10.0,1502183.0,3.0,81.7131255419403,,2,49,Wednesday
3430,2015-02-19,0.0,6.25,13,5.0,1502193.0,3.0,96.8477619511367,,3,50,Thursday
3435,2015-02-20,8.0,3.875,11,71.0,1502203.0,3.0,106.086454562447,,4,51,Friday
3440,2015-02-21,7.0,3.875,16,61.0,1502213.0,3.0,124.81765406962,,5,52,Saturday
3445,2015-02-22,5.0,5.25,13,0.0,1502223.0,3.0,189.394297054986,,6,53,Sunday
3450,2015-02-23,7.0,4.5,12,61.0,1502233.0,3.0,94.7593504073171,,0,54,Monday
3455,2015-02-24,7.0,5.625,12,61.0,1502243.0,3.0,81.9621637813295,,1,55,Tuesday
3460,2015-02-25,5.0,5.875,10,,1502253.0,3.0,104.962981551613,,2,56,Wednesday
3465,2015-02-26,5.0,6.625,10,0.0,1502263.0,3.0,61.8286141075604,,3,57,Thursday
3470,2015-02-27,7.0,4.5,9,61.0,1502273.0,3.0,107.787737695716,,4,58,Friday
3475,2015-02-28,3.0,5.625,10,0.0,1502283.0,3.0,131.146672361349,,5,59,Saturday
3480,2015-03-01,7.0,6.75,15,61.0,1503013.0,3.0,174.178021471163,,6,60,Sunday
3485,2015-03-02,6.0,5.125,23,61.0,1503023.0,3.0,82.7182341803118,,0,61,Monday
3490,2015-03-03,6.0,5.0,14,61.0,1503033.0,3.0,77.4418733695842,,1,62,Tuesday
3495,2015-03-04,6.0,5.0,18,61.0,1503043.0,3.0,102.301053538414,,2,63,Wednesday
3500,2015-03-05,7.0,6.625,14,,1503053.0,3.0,117.287155134629,,3,64,Thursday
3505,2015-03-06,7.0,8.125,12,20.0,1503063.0,3.0,121.559740836917,,4,65,Friday
3510,2015-03-07,7.0,10.125,13,0.0,1503073.0,3.0,116.290165013612,,5,66,Saturday
3515,2015-03-08,0.0,14.0,12,,1503083.0,3.0,177.593434050659,,6,67,Sunday
3520,2015-03-09,4.0,8.375,6,,1503093.0,3.0,80.1311749505893,,0,68,Monday
3525,2015-03-10,3.0,9.5,13,10.0,1503103.0,3.0,130.325454800002,,1,69,Tuesday
3530,2015-03-11,0.0,9.125,12,,1503113.0,3.0,102.068111666797,,2,70,Wednesday
3535,2015-03-12,0.0,7.125,10,0.0,1503123.0,3.0,94.0642345732726,,3,71,Thursday
3540,2015-03-13,6.0,4.875,15,,1503133.0,3.0,100.192312221242,,4,72,Friday
3545,2015-03-14,7.0,5.125,15,,1503143.0,3.0,137.39060848102,,5,73,Saturday
3550,2015-03-15,7.0,5.75,13,21.0,1503153.0,3.0,119.54516706624,,6,74,Sunday
3555,2015-03-16,2.0,8.625,13,10.0,1503163.0,3.0,104.061780753424,,0,75,Monday
3560,2015-03-17,1.0,10.75,11,5.0,1503173.0,3.0,97.6460875999715,,1,76,Tuesday
3565,2015-03-18,4.0,10.625,8,,1503183.0,3.0,108.643986899682,,2,77,Wednesday
3570,2015-03-19,0.0,10.375,9,0.0,1503193.0,3.0,76.0556430358186,,3,78,Thursday
3575,2015-03-20,7.0,5.0,9,45.0,1503203.0,3.0,94.5632337202022,,4,79,Friday
3580,2015-03-21,7.0,4.5,21,61.0,1503213.0,3.0,128.118006311446,,5,80,Saturday
3585,2015-03-22,0.0,4.375,8,,1503223.0,3.0,124.288818099514,,6,81,Sunday
3590,2015-03-23,0.0,7.75,12,,1503233.0,3.0,97.7709681259075,,0,82,Monday
3595,2015-03-24,6.0,7.875,6,0.0,1503243.0,3.0,86.518746534295,,1,83,Tuesday
3600,2015-03-25,6.0,7.875,14,5.0,1503253.0,3.0,100.897840106466,,2,84,Wednesday
3605,2015-03-26,7.0,7.125,9,0.0,1503263.0,3.0,93.3229257148621,,3,85,Thursday
3610,2015-03-27,7.0,7.0,7,61.0,1503273.0,3.0,117.875796154693,,4,86,Friday
3615,2015-03-28,7.0,8.5,10,,1503283.0,3.0,145.979562367808,,5,87,Saturday
3620,2015-03-29,7.0,8.25,12,61.0,1503293.0,3.0,140.02511297781,,6,88,Sunday
3625,2015-03-30,6.0,6.5,29,61.0,1503303.0,3.0,101.685038768879,,0,89,Monday
3630,2015-03-31,7.0,6.375,35,61.0,1503313.0,3.0,79.3577018316481,,1,90,Tuesday
3635,2015-04-01,4.0,5.0,24,22.0,1504013.0,3.0,151.109608356409,,2,91,Wednesday
3640,2015-04-02,6.0,6.5,19,61.0,1504023.0,3.0,183.215551302075,,3,92,Thursday
3646,2015-04-04,0.0,8.375,11,,1504043.0,3.0,262.841739078878,,5,94,Saturday
3650,2015-04-05,3.0,8.625,11,,1504053.0,3.0,243.89821522098,,6,95,Sunday
3655,2015-04-06,0.0,7.75,10,,1504063.0,3.0,232.926035642952,,0,96,Monday
3660,2015-04-07,7.0,7.75,14,61.0,1504073.0,3.0,139.741645956969,,1,97,Tuesday
3665,2015-04-08,2.0,12.0,11,,1504083.0,3.0,134.171856017115,,2,98,Wednesday
3670,2015-04-09,2.0,11.875,7,0.0,1504093.0,3.0,144.665453378248,,3,99,Thursday
3675,2015-04-10,1.0,14.125,8,5.0,1504103.0,3.0,176.191631914365,,4,100,Friday
3680,2015-04-11,2.0,16.75,14,61.0,1504113.0,3.0,241.954245467709,,5,101,Saturday
3685,2015-04-12,5.0,12.375,16,,1504123.0,3.0,148.003916028181,,6,102,Sunday
3690,2015-04-13,4.0,8.875,21,61.0,1504133.0,3.0,115.775782324593,,0,103,Monday
3695,2015-04-14,7.0,10.75,17,61.0,1504143.0,3.0,114.709486133908,,1,104,Tuesday
3700,2015-04-15,0.0,15.5,19,5.0,1504153.0,3.0,77.9760319762046,,2,105,Wednesday
3705,2015-04-16,6.0,9.375,16,21.0,1504163.0,3.0,80.6127984834301,,3,106,Thursday
3710,2015-04-17,0.0,10.5,15,,1504173.0,3.0,95.874962983171,,4,107,Friday
3715,2015-04-18,0.0,10.875,8,,1504183.0,3.0,147.280675283552,,5,108,Saturday
3720,2015-04-19,0.0,10.125,11,,1504193.0,3.0,157.80717948852,,6,109,Sunday
3725,2015-04-20,0.0,14.25,9,,1504203.0,3.0,91.0940508208695,,0,110,Monday
3730,2015-04-21,0.0,14.625,17,5.0,1504213.0,3.0,102.899554988628,,1,111,Tuesday
3735,2015-04-22,0.0,12.125,7,,1504223.0,3.0,95.2336165638254,,2,112,Wednesday
3740,2015-04-23,1.0,13.625,12,,1504233.0,3.0,106.231696176478,,3,113,Thursday
3745,2015-04-24,2.0,13.875,9,20.0,1504243.0,3.0,102.172051099545,,4,114,Friday
3750,2015-04-25,7.0,13.75,8,63.0,1504253.0,3.0,129.196066694569,,5,115,Saturday
3755,2015-04-26,8.0,7.0,11,61.0,1504263.0,3.0,112.950650114719,,6,116,Sunday
3760,2015-04-27,4.0,10.125,11,,1504273.0,3.0,114.70001375553,,0,117,Monday
3765,2015-04-28,3.0,10.25,13,,1504283.0,3.0,124.236952144972,,1,118,Tuesday
3769,2015-04-29,5.0,12.625,12,,1504293.0,3.0,129.552575416168,,2,119,Wednesday
3774,2015-04-30,6.0,11.375,10,61.0,1504303.0,3.0,116.009163395934,,3,120,Thursday
3780,2015-05-02,3.0,11.0,12,0.0,1505023.0,3.0,216.662099390377,,5,122,Saturday
3785,2015-05-03,1.0,14.75,12,61.0,1505033.0,3.0,154.503619536054,,6,123,Sunday
3790,2015-05-04,5.0,15.875,13,21.0,1505043.0,3.0,98.8957608807515,,0,124,Monday
3795,2015-05-05,4.0,20.0,15,95.0,1505053.0,3.0,81.0951589620809,,1,125,Tuesday
3800,2015-05-06,3.0,17.125,11,21.0,1505063.0,3.0,101.849963136114,,2,126,Wednesday
3805,2015-05-07,6.0,12.0,16,21.0,1505073.0,3.0,91.9617294778322,,3,127,Thursday
3810,2015-05-08,2.0,11.5,11,,1505083.0,3.0,108.544660936963,,4,128,Friday
3815,2015-05-09,7.0,13.5,14,61.0,1505093.0,3.0,170.599905877058,,5,129,Saturday
3820,2015-05-10,2.0,12.75,18,0.0,1505103.0,3.0,161.944454769077,,6,130,Sunday
3825,2015-05-11,0.0,19.75,11,,1505113.0,3.0,102.844671644941,,0,131,Monday
3830,2015-05-12,7.0,14.625,14,63.0,1505123.0,3.0,96.1947537258803,,1,132,Tuesday
3835,2015-05-13,7.0,11.875,16,21.0,1505133.0,3.0,178.860014594185,,2,133,Wednesday
3840,2015-05-14,7.0,11.25,10,20.0,1505143.0,3.0,164.032004782974,,3,134,Thursday
3845,2015-05-15,6.0,13.5,9,,1505153.0,3.0,190.846157649949,,4,135,Friday
3850,2015-05-16,7.0,10.5,11,61.0,1505163.0,3.0,223.041083514403,,5,136,Saturday
3855,2015-05-17,3.0,12.625,17,21.0,1505173.0,3.0,174.978926934013,,6,137,Sunday
3860,2015-05-18,6.0,11.625,8,61.0,1505183.0,3.0,123.539420521468,,0,138,Monday
3865,2015-05-19,6.0,10.125,11,63.0,1505193.0,3.0,105.471840044604,,1,139,Tuesday
3870,2015-05-20,5.0,12.25,9,63.0,1505203.0,3.0,101.255561525615,,2,140,Wednesday
3875,2015-05-21,6.0,12.625,10,61.0,1505213.0,3.0,124.516554568504,,3,141,Thursday
3880,2015-05-22,4.0,17.0,12,,1505223.0,3.0,146.521590810863,,4,142,Friday
3885,2015-05-23,5.0,13.375,8,0.0,1505233.0,3.0,234.957626970933,,5,143,Saturday
3889,2015-05-24,2.0,14.375,8,,1505243.0,3.0,238.55018095415,,6,144,Sunday
3894,2015-05-25,7.0,11.75,10,61.0,1505253.0,3.0,247.362274318026,,0,145,Monday
3899,2015-05-26,6.0,13.0,14,21.0,1505263.0,3.0,143.902124921962,,1,146,Tuesday
3904,2015-05-27,7.0,12.625,13,61.0,1505273.0,3.0,119.585121426913,,2,147,Wednesday
3909,2015-05-28,6.0,13.125,12,63.0,1505283.0,3.0,141.838393882903,,3,148,Thursday
3913,2015-05-29,6.0,14.625,8,61.0,1505293.0,3.0,131.050800847681,,4,149,Friday
3918,2015-05-30,4.0,11.625,15,61.0,1505303.0,3.0,177.88318176972,,5,150,Saturday
3923,2015-05-31,7.0,14.5,10,61.0,1505313.0,3.0,167.824076578166,,6,151,Sunday
3928,2015-06-01,5.0,14.25,16,,1506013.0,3.0,116.16860416703,,0,152,Monday
3933,2015-06-02,7.0,14.25,14,61.0,1506023.0,3.0,132.861613332833,,1,153,Tuesday
3938,2015-06-03,6.0,15.25,18,21.0,1506033.0,3.0,118.973513836699,,2,154,Wednesday
3942,2015-06-04,0.0,16.375,9,0.0,1506043.0,3.0,147.299840903324,,3,155,Thursday
3947,2015-06-05,0.0,22.625,9,,1506053.0,3.0,163.498578067888,,4,156,Friday
3952,2015-06-06,3.0,18.5,19,10.0,1506063.0,3.0,251.617849812226,,5,157,Saturday
3957,2015-06-07,4.0,16.625,15,,1506073.0,3.0,175.770248988223,,6,158,Sunday
3962,2015-06-08,6.0,14.375,12,,1506083.0,3.0,151.080049836377,,0,159,Monday
3967,2015-06-09,3.0,15.25,8,,1506093.0,3.0,140.029285146903,,1,160,Tuesday
3972,2015-06-10,0.0,18.0,7,,1506103.0,3.0,108.416922856521,,2,161,Wednesday
3977,2015-06-11,1.0,16.0,10,,1506113.0,3.0,121.550989282568,,3,162,Thursday
3982,2015-06-12,0.0,20.25,10,,1506123.0,3.0,142.809454024055,,4,163,Friday
3987,2015-06-13,6.0,21.875,12,61.0,1506133.0,3.0,242.025878557973,,5,164,Saturday
3992,2015-06-14,7.0,14.375,12,,1506143.0,3.0,191.003479398523,,6,165,Sunday
3997,2015-06-15,8.0,13.625,11,21.0,1506153.0,3.0,146.513955766517,,0,166,Monday
4002,2015-06-16,7.0,13.625,14,,1506163.0,3.0,115.199444682387,,1,167,Tuesday
4007,2015-06-17,7.0,16.5,9,61.0,1506173.0,3.0,138.272896315851,,2,168,Wednesday
4012,2015-06-18,7.0,13.25,13,61.0,1506183.0,3.0,132.829460804496,,3,169,Thursday
4016,2015-06-19,7.0,14.25,14,61.0,1506193.0,3.0,149.93941661601,,4,170,Friday
4021,2015-06-20,5.0,17.125,13,,1506203.0,3.0,220.298734884554,1.0,5,171,Saturday
4025,2015-06-21,6.0,15.75,6,,1506213.0,3.0,206.347777642486,1.0,6,172,Sunday
4030,2015-06-22,5.0,13.5,8,61.0,1506223.0,3.0,183.964615046141,1.0,0,173,Monday
4035,2015-06-23,5.0,16.5,10,21.0,1506233.0,3.0,172.407057152837,1.0,1,174,Tuesday
4040,2015-06-24,8.0,12.625,14,61.0,1506243.0,3.0,179.618053020787,1.0,2,175,Wednesday
4045,2015-06-25,6.0,17.125,8,21.0,1506253.0,3.0,169.658267286,1.0,3,176,Thursday
4050,2015-06-26,7.0,19.25,5,61.0,1506263.0,3.0,181.11146289077,1.0,4,177,Friday
4055,2015-06-27,7.0,19.375,16,61.0,1506273.0,3.0,274.594255311076,1.0,5,178,Saturday
4060,2015-06-28,2.0,19.875,10,,1506283.0,3.0,248.020004494018,1.0,6,179,Sunday
4065,2015-06-29,3.0,21.5,12,,1506293.0,3.0,194.136671031459,,0,180,Monday
4070,2015-06-30,3.0,20.25,9,,1506303.0,3.0,208.082577987922,,1,181,Tuesday
4075,2015-07-01,0.0,23.125,13,,1507013.0,3.0,197.623339824018,,2,182,Wednesday
4080,2015-07-02,0.0,27.375,12,,1507023.0,3.0,197.917442499618,,3,183,Thursday
4085,2015-07-03,1.0,25.625,10,,1507033.0,3.0,160.204702317167,,4,184,Friday
4090,2015-07-04,0.0,26.5,10,,1507043.0,3.0,247.071452490507,,5,185,Saturday
4095,2015-07-05,4.0,25.25,9,21.0,1507053.0,3.0,259.904234971271,,6,186,Sunday
4100,2015-07-06,3.0,19.875,16,,1507063.0,3.0,180.976011570668,,0,187,Monday
4105,2015-07-07,4.0,24.75,9,61.0,1507073.0,3.0,205.786503054919,,1,188,Tuesday
4110,2015-07-08,6.0,16.625,16,63.0,1507083.0,3.0,192.61324743982,,2,189,Wednesday
4115,2015-07-09,6.0,14.375,24,61.0,1507093.0,3.0,164.223975843097,,3,190,Thursday
4120,2015-07-10,3.0,16.125,18,21.0,1507103.0,3.0,175.415571182845,,4,191,Friday
4125,2015-07-11,6.0,17.75,9,21.0,1507113.0,3.0,259.589585454307,,5,192,Saturday
4130,2015-07-12,7.0,19.25,12,61.0,1507123.0,3.0,226.576988477566,,6,193,Sunday
4135,2015-07-13,6.0,19.375,11,,1507133.0,3.0,178.246604676721,,0,194,Monday
4140,2015-07-14,3.0,19.625,9,0.0,1507143.0,3.0,241.122838912105,,1,195,Tuesday
4145,2015-07-15,3.0,20.125,14,,1507153.0,3.0,239.988521470692,,2,196,Wednesday
4150,2015-07-16,4.0,18.75,7,,1507163.0,3.0,221.649707015925,,3,197,Thursday
4155,2015-07-17,4.0,23.25,12,21.0,1507173.0,3.0,230.878548082359,,4,198,Friday
4160,2015-07-18,2.0,20.875,16,,1507183.0,3.0,276.149969844093,,5,199,Saturday
4165,2015-07-19,7.0,14.5,5,63.0,1507193.0,3.0,298.356080226216,,6,200,Sunday
4170,2015-07-20,6.0,18.375,12,20.0,1507203.0,3.0,212.208013890009,,0,201,Monday
4175,2015-07-21,3.0,21.375,16,0.0,1507213.0,3.0,211.333116743005,,1,202,Tuesday
4180,2015-07-22,2.0,23.75,12,0.0,1507223.0,3.0,254.371952847912,,2,203,Wednesday
4184,2015-07-23,5.0,18.375,12,61.0,1507233.0,3.0,247.826303732974,,3,204,Thursday
4189,2015-07-24,7.0,19.375,10,,1507243.0,3.0,298.052943490147,,4,205,Friday
4194,2015-07-25,6.0,20.0,10,95.0,1507253.0,3.0,251.567269387341,,5,206,Saturday
4199,2015-07-26,5.0,16.75,19,61.0,1507263.0,3.0,282.734202808242,,6,207,Sunday
4204,2015-07-27,7.0,15.875,8,61.0,1507273.0,3.0,254.815545241132,,0,208,Monday
4209,2015-07-28,7.0,17.375,15,63.0,1507283.0,3.0,246.812365432227,,1,209,Tuesday
4214,2015-07-29,5.0,14.875,12,61.0,1507293.0,3.0,249.35234686611,,2,210,Wednesday
4219,2015-07-30,7.0,14.0,16,61.0,1507303.0,3.0,242.660499067924,,3,211,Thursday
4224,2015-07-31,7.0,15.875,15,,1507313.0,3.0,283.048417124278,,4,212,Friday
4229,2015-08-01,0.0,17.625,12,,1508013.0,3.0,334.423781150557,,5,213,Saturday
4234,2015-08-02,0.0,21.5,8,,1508023.0,3.0,295.678869316227,,6,214,Sunday
4239,2015-08-03,0.0,26.0,7,,1508033.0,3.0,281.888462974889,,0,215,Monday
4244,2015-08-04,2.0,26.5,15,61.0,1508043.0,3.0,309.17321482985,,1,216,Tuesday
4249,2015-08-05,2.0,21.75,8,21.0,1508053.0,3.0,339.639983055885,,2,217,Wednesday
4254,2015-08-06,1.0,27.625,6,,1508063.0,3.0,298.46095836567,,3,218,Thursday
4259,2015-08-07,4.0,20.0,9,63.0,1508073.0,3.0,323.842230895475,,4,219,Friday
4264,2015-08-08,6.0,19.125,10,,1508083.0,3.0,341.525699924904,,5,220,Saturday
4269,2015-08-09,0.0,21.0,10,,1508093.0,3.0,287.13259851044,,6,221,Sunday
4274,2015-08-10,3.0,22.5,8,21.0,1508103.0,3.0,326.181200375735,,0,222,Monday
4279,2015-08-11,4.0,22.125,7,,1508113.0,3.0,281.806632304885,,1,223,Tuesday
4284,2015-08-12,5.0,19.125,9,21.0,1508123.0,3.0,253.319885412416,,2,224,Wednesday
4289,2015-08-13,0.0,20.75,13,0.0,1508133.0,3.0,276.603435380993,,3,225,Thursday
4294,2015-08-14,4.0,24.0,14,,1508143.0,3.0,265.26265451612,,4,226,Friday
4299,2015-08-15,7.0,20.875,8,61.0,1508153.0,3.0,275.131682077987,,5,227,Saturday
4304,2015-08-16,6.0,21.5,10,0.0,1508163.0,3.0,272.443155861778,,6,228,Sunday
4309,2015-08-17,7.0,19.375,14,61.0,1508173.0,3.0,225.824836898901,,0,229,Monday
4314,2015-08-18,7.0,19.25,13,21.0,1508183.0,3.0,213.544733417009,,1,230,Tuesday
4319,2015-08-19,3.0,19.625,8,5.0,1508193.0,3.0,253.357829339858,,2,231,Wednesday
4324,2015-08-20,1.0,20.375,8,10.0,1508203.0,3.0,238.024936225258,,3,232,Thursday
4329,2015-08-21,1.0,22.875,7,0.0,1508213.0,3.0,279.310643727765,,4,233,Friday
4334,2015-08-22,0.0,23.5,12,,1508223.0,3.0,323.66800659999,,5,234,Saturday
4339,2015-08-23,0.0,21.625,18,0.0,1508233.0,3.0,251.902666988145,,6,235,Sunday
4344,2015-08-24,6.0,20.75,8,,1508243.0,3.0,190.508482582971,,0,236,Monday
4349,2015-08-25,6.0,17.75,12,21.0,1508253.0,3.0,229.973515522141,,1,237,Tuesday
4354,2015-08-26,5.0,22.125,9,,1508263.0,3.0,201.986667710507,,2,238,Wednesday
4359,2015-08-27,6.0,18.125,12,61.0,1508273.0,3.0,189.080053057953,,3,239,Thursday
4364,2015-08-28,2.0,19.625,11,20.0,1508283.0,3.0,220.364674945731,,4,240,Friday
4369,2015-08-29,4.0,20.125,6,,1508293.0,3.0,260.194902571308,,5,241,Saturday
4374,2015-08-30,5.0,19.375,10,21.0,1508303.0,3.0,241.279546935983,,6,242,Sunday
4379,2015-08-31,3.0,21.875,8,65.0,1508313.0,3.0,189.281147313922,,0,243,Monday
4384,2015-09-01,8.0,17.625,12,61.0,1509013.0,3.0,156.502080674637,,1,244,Tuesday
4389,2015-09-02,5.0,17.0,13,21.0,1509023.0,3.0,178.040049194498,,2,245,Wednesday
4394,2015-09-03,3.0,17.75,8,,1509033.0,3.0,182.593119062727,,3,246,Thursday
4399,2015-09-04,7.0,15.625,10,61.0,1509043.0,3.0,171.837229866917,,4,247,Friday
4404,2015-09-05,5.0,14.125,20,61.0,1509053.0,3.0,222.910401079499,,5,248,Saturday
4409,2015-09-06,5.0,17.0,18,,1509063.0,3.0,165.931422433638,,6,249,Sunday
4414,2015-09-07,0.0,17.25,12,,1509073.0,3.0,162.201655398535,,0,250,Monday
4419,2015-09-08,2.0,17.5,9,0.0,1509083.0,3.0,137.003350835869,,1,251,Tuesday
4424,2015-09-09,1.0,16.875,10,,1509093.0,3.0,145.443243273014,,2,252,Wednesday
4429,2015-09-10,1.0,17.625,14,,1509103.0,3.0,160.140587535139,,3,253,Thursday
4434,2015-09-11,7.0,15.0,12,61.0,1509113.0,3.0,117.688324874624,,4,254,Friday
4439,2015-09-12,5.0,18.5,8,,1509123.0,3.0,256.24856314601,,5,255,Saturday
4444,2015-09-13,6.0,18.5,5,20.0,1509133.0,3.0,180.682163454072,,6,256,Sunday
4449,2015-09-14,7.0,17.625,6,63.0,1509143.0,3.0,114.521175435237,,0,257,Monday
4454,2015-09-15,4.0,13.875,10,95.0,1509153.0,3.0,104.019391254186,,1,258,Tuesday
4459,2015-09-16,7.0,15.25,6,61.0,1509163.0,3.0,139.313497563127,,2,259,Wednesday
4464,2015-09-17,6.0,18.0,12,61.0,1509173.0,3.0,126.856599332132,,3,260,Thursday
4469,2015-09-18,5.0,17.25,10,0.0,1509183.0,3.0,130.194081365583,,4,261,Friday
4474,2015-09-19,7.0,15.25,7,61.0,1509193.0,3.0,166.13465629308,,5,262,Saturday
4479,2015-09-20,3.0,15.625,15,21.0,1509203.0,3.0,163.752648797866,,6,263,Sunday
4484,2015-09-21,7.0,13.375,6,61.0,1509213.0,3.0,115.796286729832,,0,264,Monday
4489,2015-09-22,7.0,14.25,7,61.0,1509223.0,3.0,125.429354816316,,1,265,Tuesday
4494,2015-09-23,7.0,14.0,5,20.0,1509233.0,3.0,114.689141036828,,2,266,Wednesday
4499,2015-09-24,3.0,16.0,11,0.0,1509243.0,3.0,111.820297518484,,3,267,Thursday
4504,2015-09-25,4.0,14.875,8,61.0,1509253.0,3.0,100.188435265973,,4,268,Friday
4509,2015-09-26,4.0,15.25,7,21.0,1509263.0,3.0,167.256400076095,,5,269,Saturday
4514,2015-09-27,1.0,15.25,8,,1509273.0,3.0,190.353191223696,,6,270,Sunday
4519,2015-09-28,2.0,14.625,7,0.0,1509283.0,3.0,119.037376448422,,0,271,Monday
4524,2015-09-29,2.0,15.625,9,0.0,1509293.0,3.0,113.547561893099,,1,272,Tuesday
4529,2015-09-30,0.0,15.375,6,0.0,1509303.0,3.0,112.433351295931,,2,273,Wednesday
4534,2015-10-01,1.0,14.75,9,0.0,1510013.0,3.0,112.890899599301,,3,274,Thursday
4539,2015-10-02,2.0,15.375,7,10.0,1510023.0,3.0,106.535577201219,,4,275,Friday
4544,2015-10-03,2.0,14.375,9,0.0,1510033.0,3.0,186.550257735195,,5,276,Saturday
4549,2015-10-04,6.0,15.625,7,45.0,1510043.0,3.0,182.177089433129,,6,277,Sunday
4554,2015-10-05,0.0,16.5,5,10.0,1510053.0,3.0,139.507902526703,,0,278,Monday
